 ------------------------------------------------------------------------------
 ----- WATER ------------------------------------------------------------------
 ------------------------------------------------------------------------------
User:	jlant
Date:	11/28/2014 2:55:34 PM
StationID:	20141128_test
Date	Discharge (cfs)	Subsurface Flow (mm/day)	Impervious Flow (mm/day)	Infiltration Excess (mm/day)	Initial Abstracted Flow (mm/day)	Overland Flow (mm/day)	PET (mm/day)	AET(mm/day)	Average Soil Root zone (mm)	Average Soil Unsaturated Zone (mm)	Snow Pack (mm)	Precipitation (mm/day)	Storage Deficit (mm/day)	Return Flow (mm/day)	Water Use (cfs)	Discharge + Water Use (cfs)
05/02/1981	141.407512465	2.01770217873	1.44616087845e-12	0.0	0.0	0.0	2.02448098671	2.0237036598	59.7769352069	0.0	0.0	1.97314725767	281.461079613	0.0	4.64170138889	146.049213854
05/03/1981	122.629597571	1.76376630434	6.56556023068e-17	0.0	0.0	0.0	1.98654496632	1.95564205188	57.8211965364	0.0	0.0	0.0	283.242883355	0.0	4.64170138889	127.271298959
05/04/1981	108.475876259	1.56819260259	2.98075973325e-21	0.0	0.0	0.0	2.32466175721	2.25102928162	55.5704249328	0.0	0.0	0.0	284.826550858	0.0	4.64170138889	113.117577648
05/05/1981	97.4485463286	1.41265255614	1.35326282528e-25	0.0	0.0	0.0	2.88516360746	2.73927675433	52.832007188	0.0	0.0	0.0	286.252687418	0.0	4.64170138889	102.090247717
05/06/1981	88.7003438713	1.28583516349	6.1438037218e-30	0.0	0.0	0.0	2.51237039098	2.32628107765	50.507058288	0.0	0.0	0.0	287.550417871	0.0	4.64170138889	93.3420452602
05/07/1981	81.4243980002	1.18036018289	2.78928257444e-34	0.0	0.0	0.0	1.95460557518	1.77303525487	48.7687803784	0.0	0.0	0.033350215011	288.74137827	0.0	4.64170138889	86.066099389
05/08/1981	75.2736636715	1.09119671254	1.26633232967e-38	0.0	0.0	0.0	1.79901500992	1.600954069	47.1694212963	0.0	0.0	0.0	289.84210098	0.0	4.64170138889	79.9153650604
05/09/1981	70.0030539937	1.0147918762	5.74913988232e-43	0.0	0.0	0.0	2.05082781215	1.79512457396	45.3764108932	0.0	0.0	0.0	290.865514846	0.0	4.64170138889	74.6447553826
05/10/1981	65.4343539985	0.948562199418	2.61010546852e-47	0.0	0.0	0.0	1.99347929044	1.71173145628	43.6670627912	0.0	0.0	0.0	291.821928905	0.0	4.64170138889	70.0760553874
05/11/1981	72.9380659085	0.934031599529	0.000981001308995	0.0475255204739	0.00180849591759	0.0	2.32349832039	2.32349832039	54.7763172987	0.295768442425	0.0	16.2299021178	290.290750807	0.0	4.64170138889	77.5797672974
05/12/1981	2348.13030187	8.38152306787	0.012937670514	24.7401020337	0.00491073853104	0.0	1.74813811602	1.74813811602	61.6702598495	5.19251498276	0.0	90.7294634821	242.668273067	0.0	4.64170138889	2352.77200326
05/13/1981	1608.6694259	22.1765441765	0.00280329649896	0.516123440048	0.00094104165727	0.0	1.82802298509	1.82802298509	61.6702598495	2.8177267351	0.0	20.4920580865	244.540422236	0.0	4.64170138889	1613.31112729
05/14/1981	1420.78975442	20.2245854003	1.27269464156e-07	0.0	0.0	0.0	2.04976815479	2.04935701612	59.6204916948	0.0	0.0	0.0	262.191487563	0.0	4.64170138889	1425.4314558
05/15/1981	446.22372481	6.30834035485	5.77802473359e-12	0.0	0.0	0.0	2.84498404431	2.79708663982	56.8233027081	0.0	0.0	0.0	268.567151665	0.0	4.64170138889	450.865426199
05/16/1981	476.390615792	5.87609688773	0.00366951401386	0.759667078369	0.00100904519027	0.0	2.77696449675	2.77696449675	61.6702598495	1.54765047822	0.0	26.101375312	258.35389281	0.0	4.64170138889	481.032317181
05/17/1981	570.983909324	8.13097371855	1.66595678492e-07	0.0	0.0	0.0	2.08520789575	2.08478964978	59.5850519538	0.0	0.0	0.0	265.009641957	0.0	4.64170138889	575.625610713
05/18/1981	366.89579383	5.23710033634	7.56343210225e-12	0.0	0.0	0.0	1.96757750882	1.93388108034	57.6511057388	0.0	0.0	0.0	270.300821685	0.0	4.64170138889	371.537495219
05/19/1981	258.149742063	3.69430857605	3.43379286205e-16	0.0	0.0	0.0	1.86729890015	1.8055116468	55.8458272086	0.0	0.0	0.0	274.029227191	0.0	4.64170138889	262.791443452
05/20/1981	201.15988236	2.88898212363	1.55893954756e-20	0.0	0.0	0.0	2.32835288927	2.21604972883	53.6304170104	0.0	0.0	0.0	276.942601868	0.0	4.64170138889	205.801583749
05/21/1981	165.401308973	2.38399631086	7.07757459633e-25	0.0	0.0	0.0	2.66879346425	2.48957169206	51.1420779257	0.0	0.0	0.0	279.345235209	0.0	4.64170138889	170.043010361
05/22/1981	140.549754555	2.03468205281	3.21321389562e-29	0.0	0.0	0.0	3.24093703413	2.95288828374	48.1913829248	0.0	0.0	0.0	281.394761938	0.0	4.64170138889	145.191455944
05/23/1981	122.615500632	1.7774647226	1.45879685173e-33	0.0	0.0	0.0	3.14488353111	2.782173789	45.4121602685	0.0	0.0	0.0	283.184400571	0.0	4.64170138889	127.257202021
05/24/1981	108.965456496	1.5796032592	6.62292746063e-38	0.0	0.0	0.0	3.48207344956	2.99110053787	42.4252111276	0.0	0.0	0.0	284.774207435	0.0	4.64170138889	113.607157885
05/25/1981	98.1199050811	1.42238483737	3.00680441534e-42	0.0	0.0	0.0	3.63677278696	3.02042963536	39.4101412944	0.0	0.0	0.0	286.205291271	0.0	4.64170138889	102.76160647
05/26/1981	89.2833968821	1.29428732986	1.36508709266e-46	0.0	0.0	0.0	4.11515033316	3.2951970214	36.1222205693	0.0	0.0	0.0	287.507097397	0.0	4.64170138889	93.925098271
05/27/1981	79.9761968581	1.15921456912	6.07964916601e-05	0.0	0.000488188450137	0.0	3.57519225384	3.57519225384	38.316052785	0.0870674776545	0.0	6.31174939189	288.213318434	0.0	4.64170138889	84.617898247
05/28/1981	78.1893765623	1.13345098625	2.76015645118e-09	0.0	0.0	0.0	3.59328923898	2.83746866406	35.4853204976	0.0	0.0	0.0	289.265257143	0.0	4.64170138889	82.8310779512
05/29/1981	77.4166491646	1.06429686023	0.000371214840704	0.02030696509	0.00115824998956	0.0	2.90214988683	2.90214988683	41.5811757779	0.177445858253	0.0	10.5267614485	288.994004186	0.0	4.64170138889	82.0583505535
05/30/1981	74.9247704181	1.05835759729	9.05675050344e-06	0.000109406059013	0.000191715284389	0.0	2.91344136985	2.91344136985	42.383243685	0.0107957333061	0.0	3.9140218682	289.690699101	0.0	4.64170138889	79.566471807
05/31/1981	73.778582963	1.02248722621	0.000166223285968	0.0	0.000792416809721	0.0	3.91771558099	3.91771558099	46.2142067563	0.0919405100301	0.0	8.69648977573	289.845929077	0.0	4.64170138889	78.4202843519
06/01/1981	70.341606364	1.01637152816	7.54652550783e-09	0.0	0.0	0.0	3.51548384123	3.04600848128	43.1720684497	0.0	0.0	0.0	290.776250526	0.0	4.64170138889	74.9833077529
06/02/1981	65.9414641061	0.955888994043	3.42611728007e-13	0.0	0.0	0.0	3.09568737076	2.76566684646	41.4714924309	0.0	0.0	1.06227407703	291.738329554	0.0	4.64170138889	70.583165495
06/03/1981	61.8920141331	0.89716984461	1.55545483873e-17	0.0	0.0	0.0	1.82826178719	1.68015725328	40.7926177826	0.0	0.0	1.0	292.64108	0.0	4.64170138889	66.533715522
06/04/1981	60.6451477071	0.840932436112	0.000186614201516	0.0	0.000837348537122	0.0	2.37753008666	2.37753008666	44.8847334824	0.206441025398	0.0	7.48208089589	292.67456353	0.0	4.64170138889	65.286849096
06/05/1981	58.1654826613	0.843159012547	8.47227164153e-09	0.0	0.0	0.0	3.4612383553	2.95587977955	41.9330728132	0.0	0.0	0.0	293.31468699	0.0	4.64170138889	62.8071840502
06/06/1981	55.7546071205	0.808240771493	3.84640537454e-13	0.0	0.0	0.0	3.85240509624	3.18087908926	38.7579680292	0.0	0.0	0.0	294.128032095	0.0	4.64170138889	60.3963085094
06/07/1981	52.8451890222	0.766064699418	1.74626533842e-17	0.0	0.0	0.0	3.9209912409	3.11366327187	35.6514062984	0.0	0.0	0.0	294.898767544	0.0	4.64170138889	57.486890411
06/08/1981	50.2282383285	0.728128350176	7.92803237111e-22	0.0	0.0	0.0	2.77424461017	2.11375489895	33.5435585113	0.0	0.0	0.0	295.631187381	0.0	4.64170138889	54.8699397174
06/09/1981	47.6000917174	0.689955981881	5.78845182624e-05	0.0	0.00047668409866	0.0	3.73915224228	3.73915224228	35.6797451408	0.0442196502514	0.0	6.40380107414	295.836812078	0.0	4.64170138889	52.2417931063
06/10/1981	47.5027769401	0.685708698706	7.93456882311e-05	1.67861082842e-05	0.000555420922029	0.0	2.93188863108	2.93188863108	38.2163955337	0.0413141233108	0.0	6.09610929352	295.890873585	0.0	4.64170138889	52.144478329
06/11/1981	47.6609633879	0.673147952824	2.83275121486e-05	0.0	0.000336337030527	0.0	2.98053883608	2.98053883608	39.6735941206	0.0939037261087	0.0	4.79821228798	296.257741205	0.0	4.64170138889	52.3026647768
06/12/1981	45.8938738857	0.665282882203	1.2860670619e-09	0.0	0.0	0.0	3.06277257716	2.46039888936	37.2184421353	0.0	0.0	0.0	296.832353561	0.0	4.64170138889	50.5355752745
06/13/1981	47.9811998002	0.654487967466	0.000192479239023	0.010550261785	0.000849754370423	0.0	3.46987390061	3.46987390061	41.3749754098	0.0432367164047	0.0	8.66540757323	296.497591652	0.0	4.64170138889	52.6229011891
06/14/1981	59.3824242783	0.694163728532	0.00116115719438	0.0546519107639	0.00194969223641	0.0	3.69498903949	3.69498903949	53.7624933958	0.41724730284	0.0	19.2032395778	294.483943815	0.0	4.64170138889	64.0241256671
06/15/1981	65.824507638	0.78911213265	0.00130745666724	0.0350585977883	0.00124644832173	0.0	2.56090126209	2.56090126209	61.6702598495	1.80764480523	0.0	15.2925583459	291.96368548	0.0	4.64170138889	70.4662090268
06/16/1981	75.3990268049	1.0250945313	9.53557264939e-05	0.0	0.000385848152506	0.0	4.60877173291	4.60877173291	61.6702598495	0.162319579228	0.0	7.00701323925	288.934559933	0.0	4.64170138889	80.0407281938
06/17/1981	74.407607829	1.07862757971	4.32914328527e-09	0.0	0.0	0.0	5.15971980688	5.15868490016	56.5105400427	0.0	0.0	0.0	289.858917108	0.0	4.64170138889	79.0493092179
06/18/1981	70.0058010917	1.01483169922	1.96542801083e-13	0.0	0.0	0.0	3.06073086524	2.93025019291	53.5809606142	0.0	0.0	0.0	290.881193016	0.0	4.64170138889	74.6475024806
06/19/1981	65.4430053566	0.948687612916	8.92302936448e-18	0.0	0.0	0.0	3.38477519632	3.15602091223	50.4265169768	0.0	0.0	0.0	291.836615542	0.0	4.64170138889	70.0847067455
06/20/1981	61.4477966891	0.890771492573	4.05104906416e-22	0.0	0.0	0.0	3.72998991594	3.37480412075	47.0544707629	0.0	0.0	0.0	292.733514872	0.0	4.64170138889	66.089498078
06/21/1981	56.6037682994	0.820548491237	2.05556878365e-06	0.0	9.19757052941e-05	0.0	2.77669224566	2.77669224566	47.4300853402	0.00575978556189	0.0	3.24521667783	293.471598751	0.0	4.64170138889	61.2454696883
06/22/1981	58.3216925006	0.816861936062	0.000228411005368	0.0135597628831	0.000921659883692	0.0	3.26684938052	3.26684938052	52.0151575906	0.0459780480496	0.0	9.0	293.190765491	0.0	4.64170138889	62.9633938895
06/23/1981	64.9474589033	0.848015348524	0.000469267968026	0.026052759517	0.00129171008035	0.0	2.9857485077	2.9857485077	59.0290421987	0.091977288877	0.0	11.7644506033	292.340208012	0.0	4.64170138889	69.5891602922
06/24/1981	60.2395748478	0.86060274309	2.13047327881e-08	0.0	0.0	0.0	2.76418910714	2.70410901351	56.3249242342	0.0	0.0	0.0	293.115941272	0.0	4.64170138889	64.8812762367
06/25/1981	56.4087947929	0.817724133967	9.67233372191e-13	0.0	0.0	0.0	3.86883255143	3.697679751	52.6280933137	0.0	0.0	0.0	293.940051567	0.0	4.64170138889	61.0504961817
06/26/1981	52.8806456286	0.763444407495	1.71653479835e-05	0.0	0.000263010923246	0.0	3.6022152524	3.6022152524	53.747597014	0.0158670393135	0.0	4.99864970987	294.445998849	0.0	4.64170138889	57.5223470175
06/27/1981	51.6701431534	0.749030770349	7.79305592798e-10	0.0	0.0	0.0	2.59380416563	2.42209422638	51.3266312122	0.0	0.0	0.0	295.18466633	0.0	4.64170138889	56.3118445423
06/28/1981	49.2152041957	0.713443007899	3.53804191765e-14	0.0	0.0	0.0	3.24908991424	2.96542234389	48.3633007347	0.0	0.0	0.0	295.90336275	0.0	4.64170138889	53.8569055845
06/29/1981	46.9389330493	0.68044528372	1.60626854558e-18	0.0	0.0	0.0	3.72317144334	3.29936321615	45.0673112888	0.0	0.0	0.0	296.588685993	0.0	4.64170138889	51.5806344382
06/30/1981	44.8664225318	0.65040135397	7.29244791491e-23	0.0	0.0	0.0	3.84961548317	3.29410995307	41.7778496774	0.0	0.0	0.0	297.243630253	0.0	4.64170138889	49.5081239207
07/01/1981	42.9712847215	0.622928688929	3.31076623133e-27	0.0	0.0	0.0	4.09241593313	3.37279360264	38.4112738549	0.0	0.0	0.0	297.870801422	0.0	2.32085069444	45.2921354159
07/02/1981	42.6999413359	0.605338740847	0.000254811927251	0.0134016354334	0.000970593480906	0.0	3.02467317332	3.02467317332	43.2975579078	0.150644524718	0.0	9.13341688253	297.413324359	0.0	2.32085069444	45.0207920303
07/03/1981	52.8039857327	0.657837884045	0.000979647078896	0.0493012010887	0.00180735695733	0.0	3.14043664653	3.14043664653	54.3952643629	0.28311777353	0.0	17.0342331104	295.441211618	0.0	2.32085069444	55.1248364272
07/04/1981	49.3795667764	0.700460749408	4.44759085739e-08	0.0	0.0	0.0	3.54137041609	3.44191862933	52.8564426063	0.0	0.0	1.90250562841	295.861882795	0.0	2.32085069444	51.7004174709
07/05/1981	151.6159617	1.17166329081	0.0021413858438	0.847955457728	0.00254235020298	0.0	3.03588324544	3.03588324544	61.6702598495	0.565643251681	0.0	26.3856897436	283.988068353	0.0	2.32085069444	153.936812394
07/06/1981	131.6607578	1.78281236581	0.000610237831059	0.0120819696142	0.00055757995687	0.0	3.46297377315	3.46297377315	61.6702598495	0.360981282226	0.0	9.28419110537	279.772039029	0.0	2.32085069444	133.981608495
07/07/1981	137.760893385	1.9721546354	2.77047546685e-08	0.0	0.0	0.0	4.5380603589	4.53715013863	57.1321994906	0.0	0.0	0.0	281.399973774	0.0	2.32085069444	140.081744079
07/08/1981	122.174472111	1.77108932689	1.25779391604e-12	0.0	0.0	0.0	5.07440441242	4.88452690693	52.2485231284	0.0	0.0	0.0	283.188995425	0.0	2.32085069444	124.495322806
07/09/1981	108.576215358	1.57396363456	5.71037554437e-17	0.0	0.0	0.0	5.10131640155	4.69750778604	47.5539763531	0.0	0.0	0.0	284.778319074	0.0	2.32085069444	110.897066053
07/10/1981	97.7711999906	1.41732987086	2.59250648631e-21	0.0	0.0	0.0	4.95888781829	4.59736024064	44.9345095054	0.0	0.0	1.97492207795	286.209013675	0.0	2.32085069444	100.092050685
07/11/1981	88.9676964888	1.28971081246	1.17699612388e-25	0.0	0.0	0.0	4.95259346772	4.23202648806	40.7086065103	0.0	0.0	0.0	287.510499243	0.0	2.32085069444	91.2885471832
07/12/1981	81.6499291815	1.18362957184	5.34355413547e-30	0.0	0.0	0.0	5.21934391996	4.24699107436	36.4701742201	0.0	0.0	0.0	288.704609109	0.0	2.32085069444	83.970779876
07/13/1981	75.4667506872	1.09399577806	2.42596982433e-34	0.0	0.0	0.0	4.99934256858	3.85245177156	32.6280506698	0.0	0.0	0.0	289.80801272	0.0	2.32085069444	77.7876013816
07/14/1981	70.1704320182	1.01721825405	1.1013885963e-38	0.0	0.0	0.0	5.03285599357	3.67043163461	28.9700704493	0.0	0.0	0.0	290.833737249	0.0	2.32085069444	72.4912827127
07/15/1981	65.5809914295	0.950687913443	5.00029649134e-43	0.0	0.0	0.0	3.07966928606	2.11773906606	26.8612176471	0.0	0.0	0.0	291.792164171	0.0	2.32085069444	67.901842124
07/16/1981	61.5643964659	0.892461768918	2.27013109498e-47	0.0	0.0	0.0	3.65415948261	2.42067326219	24.4519985428	0.0	0.0	0.0	292.691705047	0.0	2.32085069444	63.8852471604
07/17/1981	58.0187070043	0.841062056249	1.03063792264e-51	0.0	0.0	0.0	3.9200927298	2.47907083171	21.9863789265	0.0	0.0	0.0	293.539273437	0.0	2.32085069444	60.3395576987
07/18/1981	54.8649668173	0.79534419483	4.67908892984e-56	0.0	0.0	0.0	4.63200326951	2.77957202212	19.2241797162	0.0	0.0	0.0	294.340622815	0.0	2.32085069444	57.1858175118
07/19/1981	52.041042052	0.754407467826	2.12430308767e-60	0.0	0.0	0.0	4.20359489905	2.36088145101	16.8806601085	0.0	0.0	0.0	295.100593866	0.0	2.32085069444	54.3618927464
07/20/1981	57.2955450787	0.755006652277	0.000457554395343	0.0751146091269	0.00127666370979	0.0	4.4930403566	4.4930403566	23.750429802	0.0593099889037	0.0	13.1383000939	294.207521861	0.0	2.32085069444	59.6163957731
07/21/1981	738.240839365	0.97910762172	0.0044850637322	9.52127862429	0.00342645447409	0.0	2.85915863081	2.85915863081	47.6723806848	0.170504462261	0.0	42.3007252404	289.359131992	0.0	2.32085069444	740.561690059
07/22/1981	82.8381928057	1.06794483946	0.000726607700967	0.01523860321	0.000597370213663	0.0	3.30950027968	3.30950027968	52.8959697394	0.0827520883952	0.0	9.90875403324	289.032424155	0.0	2.32085069444	85.1590435001
07/23/1981	75.8657407981	1.06949140535	3.29879385888e-08	0.0	0.0	0.0	2.87497962677	2.6634295045	50.2338921538	0.0	0.0	0.0	290.028611544	0.0	2.32085069444	78.1865914926
07/24/1981	69.08704745	1.00151308412	1.49765009494e-12	0.0	0.0	0.0	3.37946329187	3.05159204975	47.1846728081	0.0	0.0	0.0	291.039474688	0.0	2.32085069444	71.4078981444
07/25/1981	64.6352584638	0.936978195425	6.7993209119e-17	0.0	0.0	0.0	3.04988922202	2.66975922391	44.5178881267	0.0	0.0	0.0	291.984944425	0.0	2.32085069444	66.9561091582
07/26/1981	60.7314378722	0.880386872669	3.08688691833e-21	0.0	0.0	0.0	2.93757341342	2.4983149918	42.0231614458	0.0	0.0	0.0	292.873085231	0.0	2.32085069444	63.0522885667
07/27/1981	68.7882328288	0.878103083928	0.000973546551503	0.0465302864678	0.00180231855695	0.0	2.71641605053	2.71641605053	53.0636322596	0.24324750138	0.0	16.5548140805	291.246112906	0.0	2.32085069444	71.1090835233
07/28/1981	64.6694498096	0.924139676861	4.41989450587e-08	0.0	0.0	0.0	2.97898327112	2.76410942277	50.3008842782	0.0	0.0	0.0	291.933147599	0.0	2.32085069444	66.990300504
07/29/1981	67.4853343705	0.904084003378	0.000227661094789	0.0245568468331	0.000920235602777	0.0	2.80204482661	2.80204482661	54.8442213283	0.0353241019105	0.0	8.5244474062	291.741063798	0.0	2.32085069444	69.806185065
07/30/1981	62.3051412284	0.894975549461	1.03357977131e-08	0.0	0.0	0.0	2.53014710717	2.38647004726	52.4585525462	0.0	0.0	0.0	292.608007253	0.0	2.32085069444	64.6259919228
07/31/1981	58.3079515919	0.845255059854	4.69244490212e-13	0.0	0.0	0.0	3.57824330651	3.30137966592	49.1590349498	0.0	0.0	0.0	293.460281973	0.0	2.32085069444	60.6288022864
08/01/1981	55.1227569245	0.799081221883	2.13036668971e-17	0.0	0.0	0.0	3.78981500003	3.38568976541	45.7764142958	0.0	0.0	0.0	294.265830179	0.0	2.32085069444	57.443607619
08/02/1981	52.272285512	0.757759664212	9.67184980812e-22	0.0	0.0	0.0	4.16841284073	3.59455678413	42.1865126564	0.0	0.0	0.0	295.029571058	0.0	2.32085069444	54.5931362064
08/03/1981	49.7059770591	0.720557444863	4.39101301962e-26	0.0	0.0	0.0	3.63018077636	3.00621854023	39.1855763944	0.0	0.0	0.0	295.755679978	0.0	2.32085069444	52.0268277536
08/04/1981	46.6349949046	0.676032124465	7.15205126366e-06	0.0	0.000170746767841	0.0	3.55198194068	3.55198194068	39.8963889696	0.0134380110024	0.0	4.43862242124	296.273010578	0.0	2.32085069444	48.955845599
08/05/1981	45.7911309067	0.663806290904	3.24702625028e-10	0.0	0.0	0.0	3.80037109946	3.62193406157	39.1588343779	0.0	0.0	2.88284005867	296.928205506	0.0	2.32085069444	48.1119816012
08/06/1981	43.855375513	0.635744817681	1.474147637e-14	0.0	0.0	0.0	3.00503999988	2.46618256308	37.0332653547	0.0	0.0	0.335939724445	297.568602169	0.0	2.32085069444	46.1762262074
08/07/1981	42.0427177288	0.609467815625	6.69261991791e-19	0.0	0.0	0.0	3.10362382051	2.40950346353	34.6298644084	0.0	0.0	0.0	298.182433139	0.0	2.32085069444	44.3635684232
08/08/1981	40.3755914152	0.585300495156	3.038444742e-23	0.0	0.0	0.0	3.60851773169	3.19370683098	33.3825926153	0.0	0.0	1.94274187529	298.77183545	0.0	2.32085069444	42.6964421096
08/09/1981	38.3348127745	0.555705234252	1.13289527245e-05	0.0	0.000214327724556	0.0	3.06789082243	3.06789082243	34.2843117574	0.046784686014	0.0	4.19266439643	299.153617897	0.0	2.32085069444	40.6556634689
08/10/1981	37.8686824183	0.54895935323	5.14333657974e-10	0.0	0.0	0.0	3.91546056779	2.92586481639	31.3672689112	0.0	0.0	0.0	299.659091596	0.0	2.32085069444	40.1895331127
08/11/1981	36.6267743481	0.530956164616	2.33507119465e-14	0.0	0.0	0.0	3.87009913832	2.76744826479	28.6097711667	0.0	0.0	0.0	300.193635758	0.0	2.32085069444	38.9476250425
08/12/1981	35.0464814235	0.508041418322	6.19687506656e-06	0.0	0.000159050904267	0.0	4.06480824988	4.06480824988	29.2700235586	0.00567937065182	0.0	4.88838121467	300.546058389	0.0	2.32085069444	37.3673321179
08/13/1981	34.5440699768	0.50076446046	2.81337692769e-10	0.0	0.0	0.0	3.17122298559	2.19136939728	27.0875605938	0.0	0.0	0.0	301.044405483	0.0	2.32085069444	36.8649206713
08/14/1981	33.4276789994	0.484580816887	1.27727114912e-14	0.0	0.0	0.0	3.3384037416	2.2201663036	24.8776273678	0.0	0.0	0.0	301.532135983	0.0	2.32085069444	35.7485296938
08/15/1981	32.3700928415	0.469249630886	5.79880204578e-19	0.0	0.0	0.0	3.67396524811	2.34267540278	22.5472082054	0.0	0.0	0.0	302.004379656	0.0	2.32085069444	34.6909435359
08/16/1981	35.4562635801	0.477599499631	0.000747555244309	0.0356409240601	0.00159967735756	0.0	3.32184265634	3.32184265634	31.8985975615	0.267734796131	0.0	15.023374911	300.422314268	0.0	2.32085069444	37.7771142745
08/17/1981	34.7937704596	0.50438418347	3.39389555852e-08	0.0	0.0	0.0	3.23963573218	2.33596682377	29.5707526713	0.0	0.0	0.0	300.660139411	0.0	2.32085069444	37.1146211541
08/18/1981	34.2484356221	0.496478828552	1.54082619978e-12	0.0	0.0	0.0	2.5292088146	1.75659455166	27.8211623609	0.0	0.0	0.0	301.160428326	0.0	2.32085069444	36.5692863166
08/19/1981	33.1380416101	0.480382119074	6.99534012463e-17	0.0	0.0	0.0	3.10862957295	2.09485973112	25.7355456482	0.0	0.0	0.0	301.644429346	0.0	2.32085069444	35.4588923045
08/20/1981	32.0980486243	0.465305970634	3.17587950323e-21	0.0	0.0	0.0	3.09700065462	2.00814451289	23.7373891165	0.0	0.0	0.0	302.113177604	0.0	2.32085069444	34.4188993187
08/21/1981	31.1219290302	0.451155756068	1.44184706381e-25	0.0	0.0	0.0	3.10072884588	1.93183762402	21.8163294239	0.0	0.0	0.0	302.567612119	0.0	2.32085069444	33.4427797247
08/22/1981	30.2039411761	0.437848242129	6.54597554252e-30	0.0	0.0	0.0	3.48632322338	2.08338566349	19.7459382707	0.0	0.0	0.0	303.008587376	0.0	2.32085069444	32.5247918706
08/23/1981	29.3390142033	0.42530991965	2.97186829857e-34	0.0	0.0	0.0	3.25413374359	1.85121748868	17.9077726435	0.0	0.0	0.0	303.436883214	0.0	2.32085069444	31.6598648977
08/24/1981	28.5226525847	0.413475619696	1.34922612019e-38	0.0	0.0	0.0	3.63716110154	1.97171871262	15.9516040938	0.0	0.0	0.0	303.853213304	0.0	2.32085069444	30.8435032791
08/25/1981	31.4582251092	0.420017611783	0.000812382323356	0.0352008425399	0.00166118925474	0.0	2.2341056707	2.2341056707	25.8083823565	0.423462595821	0.0	14.5655650334	302.244582717	0.0	2.32085069444	33.7790758036
08/26/1981	30.8288412987	0.446907003851	3.68821004206e-08	0.0	0.0	0.0	3.22592596944	2.09477409302	23.7239816322	0.0	0.0	0.0	302.267438916	0.0	2.32085069444	33.1496919931
08/27/1981	30.7768578476	0.446153468126	1.67444476859e-12	0.0	0.0	0.0	3.28869708322	2.04847724141	21.6869399362	0.0	0.0	0.0	302.717259143	0.0	2.32085069444	33.0977085421
08/28/1981	29.8784303667	0.433129509071	7.60196748851e-17	0.0	0.0	0.0	3.38987458918	2.01990394894	19.6797283932	0.0	0.0	0.0	303.153890049	0.0	2.32085069444	32.1992810611
08/29/1981	29.0314219215	0.420850940634	3.45128790036e-21	0.0	0.0	0.0	3.0420857679	1.72780070028	17.9641563501	0.0	0.0	0.0	303.578088355	0.0	2.32085069444	31.352272616
