# JFM	
# Units: Mgal/day																									
# released March 2014, reprocessed Sept. 2014																									
huc12	newhydroid	AqGwWL	CoGwWL	DoGwWL	InGwWL	IrGwWL	LvGwWL	MiGwWL	ReGwWL	TeGwWL	WsGwWL	AqSwWL	CoSwWL	InSwWL	IrSwWL	LvSwWL	MiSwWL	TeSwWL	WsSwWL	InGwRT	InSwRT	STswRT	WSgwRT	WSTransRC	WStransNY
020402020202	2823	0	0	-0.126087	0	0	-0	0	0	0	-0.1535	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020201	2824	0	0	-0.0460165	0	0	-0	0	0	0	0	0	0	0	-2.2258	-0	0	0	0	0	0	0	0	0	0
020402020602	2825	0	0	-0.161694	0	0	-0.00892496	0	0	0	0	0	0	0	0	-0.00121704	0	0	0	0	0	0	0	0	0
020402020202	2826	0	0	-0.0367841	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020404	2827	0	0	-0.00196087	0	0	-0	0	0	0	-3.4302	0	0	0	0	-0	0	0	0	0	0	0	0.0728	0	0
020402020202	2828	0	0	-0.346478	0	0	-0	0	0	0	-0.7914	0	0	0	0	-0	0	0	0	0	0	2.297	0	0	0
020402020202	2829	0	0	-0.244449	0	0	-0	0	0	0	-0.4423	0	0	0	0	-0	0	0	0	0	0	0.448	0	0	0
020402020201	2830	0	0	-0.0163057	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020404	2831	0	0	-0.0245342	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0.9771	0	0
020402020504	2832	0	0	-0.000409843	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020405	2833	0	0	-0.00209205	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020405	2834	0	0	-0.000409616	-0.1322	0	-0	0	0	0	-0.3624	0	0	0	0	-0	0	0	0	0	0	68.2	0	0	0
020402020404	2835	0	0	-0.0826005	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020202	2836	0	0	-0.23848	0	0	-0	0	0	0	-0.2484	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020602	2837	0	0	-0.253671	0	0	-0.003146607	0	0	0	0	0	0	0	0	-0.000429083	0	0	0	0	0	0.0492	0	0	0
020402020404	2838	0	0	-0.0143147	-0.0082	0	-0	0	0	0	-4.546	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020504	2839	0	0	-0.00147453	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020202	2840	0	0	-0.521902	0	0	-0	0	0	0	-0.1134	0	0	0	0	-0	0	0	0	0	0	0.437	0	0	0
020402020405	2841	0	0	-0.00138	0	0	-0	0	0	0	-1.0613	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020602	2842	0	0	-0.208086	0	0	-0.01344464	0	0	0	-0.1932	0	0	0	0	-0.00183336	0	0	0	0	0	0.1165	0	0	0
020402050102	2843	0	0	-0.273377	0	0	-0.014893912	0	0	0	-0.1196	0	0	0	0	-0.002030988	0	0	0	0	0	0.0067	0	0	0
020402020602	2844	0	0	-0.0209656	0	0	-0.004615028	0	0	0	0	0	0	0	0	-0.000629322	0	0	0	0	0	0	0	0	0
020402020601	2845	0	0	-0.0179946	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020505	2846	0	0	-0.0309489	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0.0157	0	0	0
020402031008	2847	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020601	2848	0	0	-0.0289472	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402050202	2849	0	0	-0.120016	0	0	-0.007323017	0	0	0	0	0	0	0	0	-0.000998593	0	0	0	0	0	0	0	0	0
020402020603	2850	0	0	-0.367762	0	0	-0.004805733	0	0	0	-0.141	0	0	0	0	-0.000655327	0	0	-0.5308	0	0	0.3454	0	0	0
020402050105	2851	0	0	-0.0264421	0	0	-0.002994042	0	0	0	-0.7969	0	0	0	0	-0.000408278	0	0	0	0	0	0.0076	0	0	0
020402050102	2852	0	0	-0.182411	0	0	-0.004710376	0	0	0	0	0	0	0	0	-0.000642324	0	0	0	0	0	0.2474	0	0	0
020402050103	2853	-0.1643	0	-0.000553225	0	0	-1.90704E-05	0	0	0	0	0	0	0	0	-2.60051E-06	0	0	0	0	0	0	0	0	0
020402020602	2854	0	0	-0.0150485	0	0	-3.81407E-05	0	0	0	0	0	0	0	0	-5.201E-06	0	0	0	0	0	0	0	0	0
020402020602	2855	0	0	-0.138313	0	0	-0.000438618	0	0	0	0	0	0	0	0	-5.98116E-05	0	0	-2.787	0	0	1.815	0	0	0
020402020405	2856	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020405	2857	0	0	-0.00015	0	0	-0	0	0	0	-0.0622	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020601	2858	0	0	-0.0660662	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020405	2859	0	0	0	0	0	-0	0	0	0	-0.3405	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402031008	2860	0	0	0	-0.061	0	-0	0	0	0	0	0	0	-24.8566	0	-0	0	0	0	0	0	21.042	0	0	0
020402020202	2861	0	0	-0.0838625	0	0	-0	0	0	0	-0.1469	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020202	2862	0	0	-0.0965368	0	0	-0	0	0	0	-0.0638	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402050202	2863	0	0	-0.0891954	0	0	-0.009573344	0	0	0	-0.0106	-0.3541	0	0	0	-0.001305456	0	0	0	0	0	0	0	0	0
020402020405	2864	0	0	-0.000375	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020602	2865	0	0	-0.102343	0	0	-0.000286055	0	0	0	0	0	0	0	0	-3.90076E-05	0	0	0	0	0	0	0	0	0
020402050104	2866	0	0	-0.189259	0	0	-0.004710376	0	0	0	-0.1988	0	0	0	0	-0.000642324	0	0	0	0	0	0	0	0	0
020402050102	2867	0	0	-0.1449	0	0	-0.003337312	0	0	0	-0.0013	0	0	0	0	-0.000455088	0	0	0	0	0	0	0	0	0
020402050105	2868	0	0	-0.0490518	0	0	-0.001029802	0	0	0	0	0	0	0	0	-0.000140428	0	0	0	0	0	7.066	0	0	0
020402020601	2869	0	0	-0.0438816	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	-17.588	0	0	0.2941	0	0	0
020402020202	2870	0	0	-0.100961	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020202	2871	0	0	-0.0621504	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020202	2872	0	0	-0.2039899	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020202	2873	0	0	-0.0398616	0	0	-0	0	0	0	-0.0973	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020405	2874	0	0	-0.000825001	0	0	-0	0	0	0	-0.7481	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402050105	2875	0	0	-0.172486	0	0	-0.002955902	0	0	0	-0.1752	0	0	0	0	-0.000403078	0	0	0	0	0	1.072	0	0	0
020402020202	2876	0	0	-0.0965582	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020404	2877	0	0	-0.0628853	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402050104	2878	0	0	-0.0139841	0	0	-0.001373064	0	0	0	0	0	0	0	0	-0.000187236	0	0	0	0	0	0	0	0	0
020402050202	2879	0	0	-0.25304	0	0	-0.015866488	0	0	0	-0.0878	0	0	0	0	-0.002163612	0	0	-4.2348	0	0	0.115	0	0	0
020402050202	2880	0	0	-0.161398	0	0	-0.007189521	0	0	0	-0.1194	0	0	0	0	-0.000980389	0	0	0	0	0	0	0	0	0
020402050202	2881	0	0	-0.0173351	0	0	-0.000495829	0	0	0	0	0	0	0	0	-6.7613E-05	0	0	0	0	0	0	0	0	0
020402020503	2882	0	0	-0.0052624	0	0	-0	0	0	0	-2.2383	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402050105	2883	0	0	-0.191921	0	0	-0.001964248	0	0	0	-0.0733	0	0	0	0	-0.000267852	0	0	0	0	0	0	0	0	0
020402020505	2884	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020405	2885	0	0	-0.000666198	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020503	2886	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020503	2887	0	0	-0.00210304	0	0	-0	0	0	0	-0.4345	0	0	0	0	-0	0	-11.0584	0	0	0	0	0	0	0
020402020405	2888	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020507	2889	0	0	-0.0304255	-0.345	0	-0	0	0	0	0	0	0	0	0	-0	0	-0.15	0	0	0	0	0	0	0
020402050105	2890	-0.0782	0	-0.0261504	0	0	-0.002212162	0	0	0	-0.0015	0	0	0	0	-0.000301658	0	0	0	0	0	0	0	0	0
020402050202	2891	0	0	-0.0393689	0	0	-0.000705603	0	0	0	0	0	0	0	0	-9.62186E-05	0	0	0	0	0	0	0	0	0
020402050105	2892	0	0	-0.0582262	0	0	-0.005339699	0	0	0	0	0	0	0	0	-0.000728141	0	0	-3.8029	0	0	0.045	0	0	0
020402020202	2893	0	0	-0.231602	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402031008	2894	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020605	2895	0	0	-0.256647	0	0	-0.003871278	0	0	0	0	0	0	0	0	-0.000527902	0	0	0	0	0	7.366	0	0	0
020402020505	2896	0	0	-0.000225	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020605	2897	0	0	-0.33762	0	0	-0.001087011	0	0	0	0	0	0	-0.012	0	-0.000148229	0	0	0	0	0	0.3471	0	0	0
020402020605	2898	0	0	-0.0663068	0	0	-0	0	0	0	-0.0004	0	0	0	0	-0	0	0	0	0	0	0.0023	0	0	0
020402020507	2899	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020503	2900	0	0	-0.00109893	0	0	-0	0	0	0	-0.2629	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402050105	2901	0	0	-0.136914	0	0	-0.004538741	0	0	0	0	0	0	0	0	-0.000618919	0	0	0	0	0	0	0	0	0
020402020503	2902	0	0	-0.00529904	0	0	-0	0	0	0	-0.5305	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402031008	2903	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402050201	2904	0	0	-0.129395	-0.2017	0	-0.006178797	0	0	0	-0.0031	0	0	-0.3219	0	-0.000842563	0	0	0	0	0	0	0	0	0
020402020404	2905	0	0	-0.216233	0	0	-0	0	0	0	-2.6302	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020507	2906	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020503	2907	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402050204	2908	0	0	-0.165958	0	0	-0.011003608	0	0	0	-0.0231	0	0	0	0	-0.001500492	0	0	0	0	0	0	0	0	0
020402020501	2909	0	0	-0.000177365	0	0	-0	0	0	0	-2.4521	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020507	2910	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402050205	2911	0	0	-0.225442	0	0	-0.014607912	0	0	0	-0.0699	0	0	0	0	-0.001991988	0	0	0	0	0	0	0	0	0
020402020505	2912	0	0	-0.003675	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020503	2913	0	0	-0.0331474	0	0	-0	0	0	0	-0.1448	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402050202	2914	0	0	-0.107751	0	0	-0.002498214	0	0	0	0	0	0	-0.9517	0	-0.000340666	0	0	0	0	0	4.004	0	0	0
020402020505	2915	0	0	-0.00697777	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	1.308	0	0	0
020402050202	2916	0	0	-0.136182	0	0	-0.007551861	0	0	0	0	0	0	0	0	-0.001029799	0	0	0	0	0	0	0	0	0
020402050202	2917	0	0	-0.0245863	0	0	-0.001983318	0	0	0	0	0	0	0	0	-0.000270452	0	0	0	0	0	0	0	0	0
020402020601	2918	0	0	-0.000592727	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020503	2919	0	0	-0.00149513	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020507	2920	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020507	2921	0	0	-0.0334461	-0.7111	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402050202	2922	0	0	-0.0902616	0	0	-0.00377593	0	0	0	0	0	0	-0.031	0	-0.0005149	0	0	0	0	0	0	0	0	0
020402020507	2923	0	0	-0.0203397	0	0	-0	0	0	0	-0.1831	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402050401	2924	0	0	-0.176712	0	0	-0.003566156	0	0	0	-0.0267	0	0	0	0	-0.000486294	0	0	0	0	0	0.021	0	0	0
020402020501	2925	0	0	-0.00598744	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402050202	2926	0	0	-0.034196	0	0	-0.004424323	0	0	0	0	0	0	0	0	-0.000603317	0	0	0	0	0	0	0	0	0
020402020501	2927	0	0	-0.000075	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020502	2928	0	0	-0.00194127	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402050205	2929	0	0	-0.0367047	0	0	-0.004882011	0	0	0	0	0	0	0	0	-0.000665729	0	0	0	0	0	0	0	0	0
020402050401	2930	0	0	-0.166999	0	0	-0.00415734	0	0	0	0	0	0	0	0	-0.00056691	0	0	0	0	0	0.083	0	0	0
020402020507	2931	0	0	-0.00208166	-0.1544	0	-0	0	0	0	0	0	0	-7.0868	0	-0	0	0	0	0	0	0	0	0	0
020402020507	2932	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402050205	2933	0	0	-0.0251517	0	0	-0.002460075	0	0	0	0	0	0	0	0	-0.000335465	0	0	0	0	0	0	0	0	0
020402020507	2934	0	0	-0.0239141	0	0	-0	0	0	0	-0.0576	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020605	2935	0	0	-0.051032	0	0	-0	0	0	0	-0.0016	0	0	-0.0164	0	-0	0	0	0	0	0	0	0	0	0
020402020604	2936	0	0	-0.0179433	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020507	2937	0	0	-0.0211831	0	0	-0	0	0	0	-0.6626	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020507	2938	0	0	-0.0123288	0	0	-0	0	0	0	-0.5505	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020501	2939	0	0	-0.0631455	0	-0.0002	-0	0	0	0	-1.8024	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020505	2940	0	0	-0.00135727	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402050205	2941	0	0	-0.0541752	0	0	-0.009611448	0	0	0	-0.7561	0	0	0	0	-0.001310652	0	0	0	0	0	0.0273	0	0	0
020402020507	2942	0	0	-0.0007275	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020502	2943	0	0	-0.0594217	0	0	-0	0	0	0	-0.2632	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020501	2944	0	-0.0165	-0.0224546	0	0	-0	0	0	0	-0.0172	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402050401	2945	0	0	-0.0818772	0	0	-0.003680574	0	0	0	0	0	0	0	0	-0.000501896	0	0	0	0	0	0	0	0	0
020402050205	2946	0	0	-0.0153066	0	0	-0.00343266	0	0	0	0	0	0	0	0	-0.00046809	0	0	0	0	0	0	0	0	0
020402020601	2947	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	-0	0	-855.6578	0	0	0	588.575	0	0	0
020402050204	2948	0	0	-0.0521843	0	0	-0.004042914	0	0	0	0	0	0	0	0	-0.000551306	0	0	0	0	0	0	0	0	0
020402020605	2949	0	0	-0.0640253	0	0	-0	0	0	0	0	0	0	-5.768	0	-0	0	0	-1.1043	0	0	5.652	0	0	0
020402050205	2950	0	0	-0.00691407	0	0	-0.004748515	0	0	0	0	0	0	0	0	-0.000647525	0	0	0	0	0	0	0	0	0
020402050401	2951	0	0	-0.0108238	0	0	-0.000858165	0	0	0	0	0	0	0	0	-0.000117023	0	0	0	0	0	0	0	0	0
020402050205	2952	0	0	-0.033251	0	0	-0.002135883	0	0	0	0	0	0	0	0	-0.000291257	0	0	0	0	0	0	0	0	0
020402050204	2953	0	0	-0.00277875	0	0	-0.002765198	0	0	0	0	0	0	0	0	-0.000377072	0	0	0	0	0	0	0	0	0
020402020604	2954	0	0	-0.116765	0	0	-0	0	0	0	-0.0113	0	0	0	0	-0	0	0	0	0	0	0.9637	0	0	0
020402020502	2955	0	0	-0.0333248	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020604	2956	0	0	-0.13261	0	0	-0.00053397	0	0	0	0	0	0	0	0	-7.28141E-05	0	0	0	0	0	0.0476	0	0	0
020402020604	2957	0	0	-0.099263	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0.0078	0	0	0
020402020507	2958	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402050204	2959	0	0	-0.0761641	0	0	-0.010298024	0	0	0	0	0	0	0	0	-0.001404276	0	0	0	0	0	0	0	0	0
020402020604	2960	0	0	-0.143058	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0.0339	0	0	0
020402020607	2961	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402050401	2962	0	0	-0.0953312	0	0	-0.001868891	0	0	0	0	0	0	0	0	-0.000254849	0	0	0	0	0	0	0	0	0
020402020607	2963	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402050204	2964	0	0	-0.0527097	0	0	-0.015275392	0	0	0	-0.0022	0	0	0	0	-0.002083008	0	0	0	0	0	0	0	0	0
020402020607	2965	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402050401	2966	0	0	-0.000469977	0	0	-5.72111E-05	0	0	0	0	0	0	0	0	-7.80151E-06	0	0	0	0	0	0	0	0	0
020402050401	2967	0	0	-0.0106863	0	0	-0.000438618	0	0	0	0	0	0	0	0	-5.98116E-05	0	0	0	0	0	0	0	0	0
020402020607	2968	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402050401	2969	0	0	-0.140296	0	0	-0.00724673	0	0	0	0	0	0	0	0	-0.00098819	0	0	0	0	0	0	0	0	0
020402050401	2970	0	0	-0.0982378	0	0	-0.00415734	0	0	0	0	0	0	0	0	-0.00056691	0	0	0	0	0	0	0	0	0
020402020507	2971	0	-1.7688	-0.0228065	-0.4576	0	-0	0	0	0	-0.4509	0	0	0	0	-0	0	0	0	0	0	0.735	0	0	0
020402050203	2972	0	0	-7.71293E-05	0	0	-0.000286055	0	0	0	0	0	0	0	0	-3.90076E-05	0	0	0	0	0	0	0	0	0
020402020607	2973	0	0	-0.00015	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402050204	2974	0	0	-0.0261128	0	0	-0.008276532	0	0	0	-0.0022	0	0	0	0	-0.001128618	0	0	0	0	0	0	0	0	0
020402050401	2975	0	0	-0.0907116	0	0	-0.002040526	0	0	0	0	0	0	0	0	-0.000278254	0	0	0	0	0	0.0611	0	0	0
020402050401	2976	0	0	-0.112128	0	0	-0.002860554	0	0	0	0	0	0	0	0	-0.000390076	0	0	0	0	0	0	0	0	0
020402050203	2977	0	0	-0.00232022	0	0	-0.001926109	0	0	0	0	0	0	0	0	-0.000262651	0	0	0	0	0	0	0	0	0
020402050203	2978	0	0	-0.00715883	0	0	-0.008677011	0	0	0	0	0	0	0	0	-0.001183229	0	0	0	0	0	0	0	0	0
020402020607	2979	0	0	-0.121023	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020607	2980	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402050203	2981	0	0	-0.01175	0	0	-0.007265808	0	0	0	0	0	0	0	0	-0.000990792	0	0	0	0	0	0	0	0	0
020402020506	2982	0	0	-0.0586453	-0.3368	-0.0097	-0	0	0	0	-1.049	0	0	-0.1561	0	-0	0	0	0	0	0	21.12	0	0	0
020402020502	2983	0	-0.2745	-0.00386055	0	0	-0	0	0	0	-0.2671	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020607	2984	0	0	-0.00015	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0.751	0	0	0
020402050402	2985	0	0	-0.1033	0	0	-3.81407E-05	0	0	0	-0.003	0	0	0	0	-5.201E-06	0	0	0	0	0	0.1121	0	0	0
020402020607	2986	0	0	-0.118431	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020502	2987	0	0	-0.00847655	0	0	-0	0	0	0	-0.0426	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020607	2988	0	0	-0.0562996	0	0	-0	0	0	0	-0.2798	0	0	0	-0.0094	-0	0	0	0	0	0	0	0	0	0
020402050401	2989	0	0	-0.0795353	0	0	-0.001754474	0	0	0	0	0	0	0	0	-0.000239246	0	0	0	0	0	0.0004	0	0	0
020402020506	2990	0	-0.0021	-0.203609	0	0	-0.0057	0	0	0	-0.6939	0	0	-0.0479	0	-0	0	0	0	0	0	0	0	0	0
020402050401	2991	0	0	-0.00452368	0	0	-1.90704E-05	0	0	0	0	0	0	0	0	-2.60051E-06	0	0	0	0	0	0	0	0	0
020402020502	2992	0	0	-0.25151	0	0	-0	0	0	0	-0.9246	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020607	2993	0	0	-0.000379186	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402050402	2994	0	0	-0.0617257	0	0	-0.002441006	0	0	0	0	0	0	0	0	-0.000332864	0	0	0	0	0	0	0	0	0
020402050203	2995	0	0	-0.0937738	0	0	-0.0151228	0	0	0	0	0	0	0	0	-0.0020622	0	0	0	0	0	0	0	0	0
020402020607	2996	0	0	-0.00121741	0	0	-0	0	0	0	0	0	0	-73.0123	0	-0	0	0	0	0	0	18.075	0	0	0
020402020506	2997	0	0	-0.0225213	0	0	-0	0	0	0	-0.4874	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020607	2998	0	0	-0.0111559	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020506	2999	0	0	-0.0461104	0	0	-0	0	0	0	-0.0424	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020506	3000	0	0	-0.0750717	-0.0553	0	-0	0	0	0	-0.8661	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020502	3001	0	0	-0.0154085	0	0	-0	0	0	0	-0.546	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020607	3002	0	-0.0028	-0.0480359	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402050304	3003	0	0	-0.222355	-0.02	0	-0.015809288	0	0	0	-0.0909	0	0	0	0	-0.002155812	0	0	0	0	0	0.718	0	0	0
020402020506	3004	0	0	-0.0016151	0	0	-0	0	0	0	-0.0666	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020608	3005	0	0	-0.101585	0	0	-1.18414E-06	0	0	0	0	0	0	0	0	-1.61473E-07	0	0	0	0	0	0	0	0	0
020402020506	3006	0	-0.0141	-0.0610165	-0.071	-0.0076	-0	0	0	0	-0.3767	0	0	0	-0.008	-0	0	0	0	0	0	0	0	0	0
020402020607	3007	0	0	-0.0172695	0	0	-0	0	0	0	0	0	0	0	0	-0	-0.1145	0	0	0	0	0	0	0	0
020402020606	3008	0	0	-0.0298697	-0.0001	-0.0076	-0	0	0	0	-0.8945	0	0	0	0	-0	0	0	0	0	0	0.2839	0	0	0
020402020607	3009	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402050402	3010	0	0	-0.0314172	0	0	-0.000243121	0	0	0	0	0	0	0	0	-3.31529E-05	0	0	0	0	0	0	0	0	0
020402050402	3011	0	0	-0.0528984	0	0	-0.000100652	0	0	0	0	0	0	0	0	-1.37252E-05	0	0	0	0	0	0	0	0	0
020402050402	3012	0	0	-0.026375	0	0	-0.001100035	0	0	0	0	0	0	0	0	-0.000150005	0	0	0	0	0	0	0	0	0
020402020607	3013	0	0	-1.00759E-05	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020506	3014	0	0	-0.0147603	0	0	-0	0	0	0	-0.0175	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402020608	3015	0	0	-0.00220957	-0.0314	0	-2.36828E-06	0	0	0	0	0	0	0	0	-3.22948E-07	0	-4.2952	0	0	0	0	0	0	0
020402020607	3016	0	0	-0.0044915	-0.8159	0	-0	0	0	0	-0.1765	0	0	0	0	-0	0	-1.89452	0	0	0	0	0	0	0
020402050303	3017	0	0	-0.0359276	0	0	-0.006846259	0	0	0	-0.0072	0	0	0	0	-0.000933581	0	0	0	0	0	0	0	0	0
020402050402	3018	0	0	-0.0165666	0	0	-0.000318534	0	0	0	0	0	0	0	0	-4.34364E-05	0	0	0	0	0	0	0	0	0
020402020608	3019	0	0	-0.0261945	0	0	-5.32863E-05	0	0	0	0	0	0	0	0	-7.26631E-06	0	0	0	0	0	0	0	0	0
020402020608	3020	0	0	-0.00441621	0	0	-1.18414E-06	0	0	0	0	0	0	0	0	-1.61473E-07	0	0	0	0	0	0	0	0	0
020402020506	3021	0	0	-0.0186428	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020402050307	3022	0	0	-0.185652	0	0	-0.00567886	0	0	0	0	0	0	0	0	-0.00077439	0	0	0	0	0	0	0	0	0
020402050305	3023	0	0	-0.0981827	0	0	-0.004615028	0	0	0	0	0	0	0	0	-0.000629322	0	0	0	0	0	0	0	0	0
