 ------------------------------------------------------------------------------
 ----- WATER ------------------------------------------------------------------
 ------------------------------------------------------------------------------
User:	jlant
Date:	10/29/2013 12:50:47 PM
StationID:	2013-29-10_b
Date	Discharge (cfs)	Subsurface Flow (mm/day)	Impervious Flow (mm/day)	Infiltration Excess (mm/day)	Initial Abstracted Flow (mm/day)	Overland Flow (mm/day)	PET (mm/day)	AET(mm/day)	Average Soil Root zone (mm)	Average Soil Unsaturated Zone (mm)	Snow Pack (mm)	Precipitation (mm/day)	Storage Deficit (mm/day)	Return Flow (mm/day)
03/01/1991	371.678779839	0.943637003984	1.34796277104e-42	0.0	0.0	0.0	1.12521498243	0.771160257574	38.4530383059	0.0	0.0	0.0	329.290170499	0.000144758819822
03/02/1991	430.394955839	0.949016658559	0.0206283618925	0.0197368659332	0.166053286407	0.000826717611367	1.73472894115	1.73472894115	44.8740985996	0.00992492375169	0.0	10.0826483536	328.161508389	0.000154069544756
03/03/1991	382.081951572	0.94959006495	9.36526181035e-07	0.0	0.0	0.0	1.91541498024	1.86976466586	42.9615351416	0.0	0.0	0.0	329.169635394	0.000154408690382
03/04/1991	1059.89850144	2.03133373913	0.125247833215	0.238723167844	0.37570896393	0.00271251393247	1.81549983911	1.81549983911	44.9457102393	0.0227635363445	0.0	24.2171530395	310.804734586	0.000413465730428
03/05/1991	1111.78234447	2.64959771045	0.0139619706928	0.0	0.0552992575117	0.000606685096258	1.18446469347	1.18446469347	44.9457102393	0.00317216529033	0.0	4.28140319519	310.357189932	0.000549560155795
03/06/1991	1026.96276194	2.54761847969	6.33872488799e-07	0.0	0.0	0.0	1.25328163241	1.22525499009	43.6924286069	0.0	0.0	0.0	312.918982876	0.000531888933375
03/07/1991	1206.65527827	2.83137416904	0.0528285666998	0.0205039251075	0.158085944364	0.00169876200204	1.32671058847	1.32671058847	44.9457102393	0.00932654813818	0.0	10.7583277356	307.599594709	0.000580048508133
03/08/1991	1190.58124421	2.95593680892	2.39841321763e-06	0.0	0.0	0.0	0.905882011626	0.885624115373	44.0398282276	0.0	0.0	0.0	310.558741722	0.000603409293849
03/09/1991	993.533232697	2.48752915261	1.08887791622e-10	0.0	0.0	0.0	0.751944517297	0.696259873551	43.329767107	0.0	0.0	0.0	313.094077025	0.000503167017572
03/10/1991	856.06518133	2.15258615116	4.94349809161e-15	0.0	0.0	0.0	0.826306565653	0.732782052663	42.5819835478	0.0	0.0	0.0	315.314227225	0.000441403573914
