siteNo,date,discharge
basin0,1996-12-05,383.934903536
basin0,1996-12-06,237.615906949
basin0,1996-12-07,190.560574638
basin0,1996-12-08,158.825096433
basin0,1996-12-09,136.037018645
basin0,1996-12-10,118.643448807
basin0,1996-12-11,105.111915113
basin0,1996-12-12,127.711759185
basin0,1996-12-13,194.623026418
basin0,1996-12-14,405.935974774
basin0,1996-12-15,554.993658381
basin0,1996-12-16,424.503445342
basin0,1996-12-17,365.808529953
basin0,1996-12-18,387.077655713
basin0,1996-12-19,342.579023448
basin0,1996-12-20,302.470242845
basin0,1996-12-21,233.909385342
basin0,1996-12-22,188.644059978
basin0,1996-12-23,157.636110951
basin0,1996-12-24,172.119074346
basin0,1996-12-25,304.405938083
basin0,1996-12-26,393.649248885
basin0,1996-12-27,293.061075533
basin0,1996-12-28,225.572089973
basin0,1996-12-29,202.598445256
basin0,1996-12-30,277.192430707
basin0,1996-12-31,338.1203122
basin0,1997-01-01,262.276111391
basin0,1997-01-02,216.87106619
basin0,1997-01-03,198.0976076
basin0,1997-01-04,203.488046137
basin0,1997-01-05,209.067138683
basin0,1997-01-06,222.191796412
basin0,1997-01-07,226.176747903
basin0,1997-01-08,195.16354503
basin0,1997-01-09,170.824510782
basin0,1997-01-10,152.441710181
basin0,1997-01-11,138.073799886
basin0,1997-01-12,126.655731168
basin0,1997-01-13,117.30634122
basin0,1997-01-14,109.479598812
basin0,1997-01-15,102.906418924
basin0,1997-01-16,215.316716119
basin0,1997-01-17,232.984132195
basin0,1997-01-18,201.475536424
basin0,1997-01-19,175.091774163
basin0,1997-01-20,155.671117215
basin0,1997-01-21,140.597685318
basin0,1997-01-22,128.703179094
basin0,1997-01-23,141.221051573
basin0,1997-01-24,136.392148227
basin0,1997-01-25,237.034036757
basin0,1997-01-26,278.663662314
basin0,1997-01-27,255.834096824
basin0,1997-01-28,214.345542913
basin0,1997-01-29,184.52867019
basin0,1997-01-30,162.724421465
basin0,1997-01-31,146.148173149
basin0,1997-02-01,133.204174193
basin0,1997-02-02,122.649084573
basin0,1997-02-03,120.115827289
basin0,1997-02-04,125.163837999
basin0,1997-02-05,408.191405467
basin0,1997-02-06,367.421022993
basin0,1997-02-07,290.02685167
basin0,1997-02-08,235.601239589
basin0,1997-02-09,199.48599357
basin0,1997-02-10,173.855666865
basin0,1997-02-11,154.600106479
basin0,1997-02-12,139.815182534
basin0,1997-02-13,128.044481753
basin0,1997-02-14,118.476954205
basin0,1997-02-15,128.074010841
basin0,1997-02-16,142.240320581
basin0,1997-02-17,133.832102931
basin0,1997-02-18,122.783741094
basin0,1997-02-19,118.370365944
basin0,1997-02-20,145.781715812
basin0,1997-02-21,155.786423728
basin0,1997-02-22,151.369867298
basin0,1997-02-23,153.951066802
basin0,1997-02-24,146.210804331
basin0,1997-02-25,133.201834016
basin0,1997-02-26,122.60712331
basin0,1997-02-27,159.457153244
basin0,1997-02-28,174.583058126
basin0,1997-03-01,167.325524869
basin0,1997-03-02,223.006610863
basin0,1997-03-03,272.448388661
basin0,1997-03-04,258.94093972
basin0,1997-03-05,216.616248114
basin0,1997-03-06,276.621904462
basin0,1997-03-07,329.905389844
basin0,1997-03-08,264.905357756
basin0,1997-03-09,231.667350981
basin0,1997-03-10,202.478322098
basin0,1997-03-11,183.75513739
basin0,1997-03-12,174.628473097
basin0,1997-03-13,146.679070826
basin0,1997-03-14,133.251533191
basin0,1997-03-15,270.422772931
basin0,1997-03-16,312.021281563
basin0,1997-03-17,255.059236078
basin0,1997-03-18,229.67307039
basin0,1997-03-19,191.892090565
basin0,1997-03-20,166.1413592
basin0,1997-03-21,146.679614725
basin0,1997-03-22,172.220089915
basin0,1997-03-23,189.610677659
basin0,1997-03-24,168.913798529
basin0,1997-03-25,158.291014558
basin0,1997-03-26,323.671831193
basin0,1997-03-27,313.862495209
basin0,1997-03-28,265.555383888
basin0,1997-03-29,245.865098521
basin0,1997-03-30,301.591811247
basin0,1997-03-31,375.312900085
basin0,1997-04-01,1076.90160785
basin0,1997-04-02,1767.5274988
basin0,1997-04-03,472.958543373
basin0,1997-04-04,348.278818282
basin0,1997-04-05,302.156252801
basin0,1997-04-06,283.607298492
basin0,1997-04-07,330.853367036
basin0,1997-04-08,333.265364789
basin0,1997-04-09,285.670797416
basin0,1997-04-10,231.1004281
basin0,1997-04-11,207.537229837
basin0,1997-04-12,166.733393556
basin0,1997-04-13,381.924936596
basin0,1997-04-14,468.159424494
basin0,1997-04-15,328.085482897
basin0,1997-04-16,241.684266778
basin0,1997-04-17,193.135717864
basin0,1997-04-18,156.4431991
basin0,1997-04-19,138.742185256
basin0,1997-04-20,124.948460907
basin0,1997-04-21,115.017709657
basin0,1997-04-22,110.172642932
basin0,1997-04-23,106.588253043
basin0,1997-04-24,103.289332562
basin0,1997-04-25,94.4302215186
basin0,1997-04-26,86.8330342218
basin0,1997-04-27,80.3994029077
basin0,1997-04-28,240.402256432
basin0,1997-04-29,245.451747805
basin0,1997-04-30,255.031412703
basin0,1997-05-01,213.527637588
basin0,1997-05-02,178.428123095
basin0,1997-05-03,208.510291083
basin0,1997-05-04,479.344565048
basin0,1997-05-05,637.16700792
basin0,1997-05-06,343.986586145
basin0,1997-05-07,285.491965372
basin0,1997-05-08,288.526639147
basin0,1997-05-09,220.178041661
basin0,1997-05-10,224.794633901
basin0,1997-05-11,255.392843279
basin0,1997-05-12,235.319745214
basin0,1997-05-13,190.532650869
basin0,1997-05-14,151.021067206
basin0,1997-05-15,135.712282055
basin0,1997-05-16,127.545758067
basin0,1997-05-17,114.086315312
basin0,1997-05-18,101.067706427
basin0,1997-05-19,104.320644142
basin0,1997-05-20,390.582307891
basin0,1997-05-21,491.391588071
basin0,1997-05-22,300.516652201
basin0,1997-05-23,261.270199783
basin0,1997-05-24,205.274622146
basin0,1997-05-25,169.964421731
basin0,1997-05-26,142.662180048
basin0,1997-05-27,133.977422394
basin0,1997-05-28,118.566788305
basin0,1997-05-29,106.293564993
basin0,1997-05-30,96.8106630532
basin0,1997-05-31,89.0681653368
basin0,1997-06-01,82.4037663371
basin0,1997-06-02,76.7968593837
basin0,1997-06-03,86.3898924311
basin0,1997-06-04,73.7504289957
basin0,1997-06-05,68.8627464733
basin0,1997-06-06,65.0142734526
basin0,1997-06-07,61.6079125258
basin0,1997-06-08,58.570692723
basin0,1997-06-09,55.8451897406
basin0,1997-06-10,53.3853714912
basin0,1997-06-11,51.1538945144
basin0,1997-06-12,49.1201379642
basin0,1997-06-13,47.2587500059
basin0,1997-06-14,45.5485569063
basin0,1997-06-15,43.9717331898
basin0,1997-06-16,42.5131625954
basin0,1997-06-17,41.1599404218
basin0,1997-06-18,39.8583628619
basin0,1997-06-19,38.9856363434
basin0,1997-06-20,38.4564706504
basin0,1997-06-21,36.9966862909
basin0,1997-06-22,36.5226922246
basin0,1997-06-23,35.5668714862
basin0,1997-06-24,34.6618222269
basin0,1997-06-25,33.808650501
basin0,1997-06-26,33.0029979397
basin0,1997-06-27,36.4424903505
basin0,1997-06-28,35.3902630302
basin0,1997-06-29,34.8935541181
basin0,1997-06-30,34.026739334
basin0,1997-07-01,30.8877572086
basin0,1997-07-02,30.1142989994
basin0,1997-07-03,29.1790542129
basin0,1997-07-04,28.8863338685
basin0,1997-07-05,28.2252877082
basin0,1997-07-06,27.588599261
basin0,1997-07-07,26.9826723256
basin0,1997-07-08,26.4053201972
basin0,1997-07-09,25.7301135128
basin0,1997-07-10,48.0461897814
basin0,1997-07-11,28.9382263366
basin0,1997-07-12,28.5026417383
basin0,1997-07-13,27.8518000833
basin0,1997-07-14,27.2327691917
basin0,1997-07-15,26.6432615358
basin0,1997-07-16,426.45021498
basin0,1997-07-17,39.7327450266
basin0,1997-07-18,40.6219838157
basin0,1997-07-19,39.2321404637
basin0,1997-07-20,37.9407228325
basin0,1997-07-21,36.7375665188
basin0,1997-07-22,38.2230433086
basin0,1997-07-23,37.8598546678
basin0,1997-07-24,37.2173264113
basin0,1997-07-25,36.0618727459
basin0,1997-07-26,34.9812584561
basin0,1997-07-27,33.9683971695
basin0,1997-07-28,34.3754493155
basin0,1997-07-29,33.975149398
basin0,1997-07-30,33.1361464686
basin0,1997-07-31,32.2337821849
basin0,1997-08-01,31.3832514781
basin0,1997-08-02,30.5801884039
basin0,1997-08-03,29.8207057539
basin0,1997-08-04,29.1013310129
basin0,1997-08-05,28.2476166641
basin0,1997-08-06,28.0128186625
basin0,1997-08-07,27.8212686503
basin0,1997-08-08,27.2259887259
basin0,1997-08-09,26.6354474527
basin0,1997-08-10,26.0724828603
basin0,1997-08-11,25.5351982127
basin0,1997-08-12,25.0218673768
basin0,1997-08-13,24.8721288699
basin0,1997-08-14,97.5631806978
basin0,1997-08-15,31.6978479536
basin0,1997-08-16,32.9008635113
basin0,1997-08-17,32.0109297285
basin0,1997-08-18,70.1405921559
basin0,1997-08-19,37.2720664075
basin0,1997-08-20,36.0668309856
basin0,1997-08-21,126.369781811
basin0,1997-08-22,74.455492844
basin0,1997-08-23,81.1584024367
basin0,1997-08-24,77.1372923717
basin0,1997-08-25,70.8987474559
basin0,1997-08-26,66.5003724438
basin0,1997-08-27,83.9699339909
basin0,1997-08-28,96.406593081
basin0,1997-08-29,203.950065563
basin0,1997-08-30,269.674722471
basin0,1997-08-31,227.007312685
basin0,1997-09-01,184.42059755
basin0,1997-09-02,172.751412437
basin0,1997-09-03,147.63152901
basin0,1997-09-04,128.378054399
basin0,1997-09-05,113.793439645
basin0,1997-09-06,102.111383827
basin0,1997-09-07,92.8299363461
basin0,1997-09-08,85.2535561555
basin0,1997-09-09,78.8714738608
basin0,1997-09-10,73.4188451039
basin0,1997-09-11,76.1361771046
basin0,1997-09-12,1992.63462304
basin0,1997-09-13,769.907081196
basin0,1997-09-14,403.706374807
basin0,1997-09-15,274.903109564
basin0,1997-09-16,211.452048524
basin0,1997-09-17,172.915802908
basin0,1997-09-18,146.796075269
basin0,1997-09-19,127.788111837
basin0,1997-09-20,110.038625065
basin0,1997-09-21,100.701252042
basin0,1997-09-22,95.6009207875
basin0,1997-09-23,87.2803739772
basin0,1997-09-24,78.8922285592
basin0,1997-09-25,75.7505868476
basin0,1997-09-26,70.4925339893
basin0,1997-09-27,66.100339681
basin0,1997-09-28,62.3029159451
basin0,1997-09-29,69.3899379539
basin0,1997-09-30,70.6963924228
basin0,1997-10-01,62.4712486274
basin0,1997-10-02,57.9228786902
basin0,1997-10-03,52.2282674183
basin0,1997-10-04,49.5936537159
basin0,1997-10-05,50.9160156323
basin0,1997-10-06,49.3071081013
basin0,1997-10-07,46.4752339977
basin0,1997-10-08,43.5619231606
basin0,1997-10-09,40.9418791802
basin0,1997-10-10,38.5725936072
basin0,1997-10-11,36.419438914
basin0,1997-10-12,34.4539157794
basin0,1997-10-13,32.6523496558
basin0,1997-10-14,30.994907431
basin0,1997-10-15,29.7452526896
basin0,1997-10-16,31.6545404075
basin0,1997-10-17,30.6438720286
basin0,1997-10-18,29.2739645325
basin0,1997-10-19,27.8696918587
basin0,1997-10-20,26.5657708307
basin0,1997-10-21,24.8692529855
basin0,1997-10-22,24.3218373914
basin0,1997-10-23,23.257521446
basin0,1997-10-24,22.2555322515
basin0,1997-10-25,31.2447077541
basin0,1997-10-26,31.7303362085
basin0,1997-10-27,82.2766570807
basin0,1997-10-28,62.1102849173
basin0,1997-10-29,58.937338777
basin0,1997-10-30,54.0502517565
basin0,1997-10-31,49.9917654587
basin0,1997-11-01,58.8136981577
basin0,1997-11-02,1029.49650546
basin0,1997-11-03,999.9759059
basin0,1997-11-04,963.375880625
basin0,1997-11-05,639.046928106
basin0,1997-11-06,534.315845836
basin0,1997-11-07,320.085952638
basin0,1997-11-08,305.978118622
basin0,1997-11-09,975.992367802
basin0,1997-11-10,766.644502258
basin0,1997-11-11,613.579160504
basin0,1997-11-12,354.942049489
basin0,1997-11-13,222.399174631
basin0,1997-11-14,180.20505932
basin0,1997-11-15,151.136987075
basin0,1997-11-16,129.852596702
basin0,1997-11-17,113.620582426
basin0,1997-11-18,100.794711622
basin0,1997-11-19,94.8885100469
basin0,1997-11-20,81.8094216696
basin0,1997-11-21,75.2945473099
basin0,1997-11-22,190.594360592
basin0,1997-11-23,240.483874155
basin0,1997-11-24,252.412660488
basin0,1997-11-25,225.767376524
basin0,1997-11-26,184.201282745
basin0,1997-11-27,183.937693945
basin0,1997-11-28,187.272425914
basin0,1997-11-29,176.21388818
basin0,1997-11-30,190.500794937
basin0,1997-12-01,413.170826486
basin0,1997-12-02,385.76340106
basin0,1997-12-03,280.378462847
basin0,1997-12-04,242.287362151
basin0,1997-12-05,223.176764248
basin0,1997-12-06,186.010074752
basin0,1997-12-07,155.815738337
basin0,1997-12-08,133.723219201
basin0,1997-12-09,116.942749221
basin0,1997-12-10,103.741754855
basin0,1997-12-11,93.0656709279
basin0,1997-12-12,84.3202139409
basin0,1997-12-13,76.9582826518
basin0,1997-12-14,70.6690944848
basin0,1997-12-15,65.2235922549
basin0,1997-12-16,62.2788099068
basin0,1997-12-17,66.0001853655
basin0,1997-12-18,69.8918802958
basin0,1997-12-19,65.8469686901
basin0,1997-12-20,63.7999946051
basin0,1997-12-21,61.8913981447
basin0,1997-12-22,57.6696960921
basin0,1997-12-23,53.7920767311
basin0,1997-12-24,50.424037948
basin0,1997-12-25,136.394560189
basin0,1997-12-26,147.043053591
basin0,1997-12-27,159.34596921
basin0,1997-12-28,131.558003079
basin0,1997-12-29,114.739333233
basin0,1997-12-30,101.668432562
basin0,1997-12-31,91.2185896724
basin0,1998-01-01,112.90677173
basin0,1998-01-02,105.753050385
basin0,1998-01-03,106.184611954
basin0,1998-01-04,142.228352624
basin0,1998-01-05,183.22997548
basin0,1998-01-06,298.733163377
basin0,1998-01-07,418.858913127
basin0,1998-01-08,755.427003689
basin0,1998-01-09,1746.03064001
basin0,1998-01-10,1251.92337489
basin0,1998-01-11,936.089556026
basin0,1998-01-12,650.901158348
basin0,1998-01-13,369.100588577
basin0,1998-01-14,246.986963212
basin0,1998-01-15,206.885306323
basin0,1998-01-16,405.104434301
basin0,1998-01-17,552.21809731
basin0,1998-01-18,392.992135003
basin0,1998-01-19,295.756315061
basin0,1998-01-20,239.076800643
basin0,1998-01-21,201.682766299
basin0,1998-01-22,175.613326886
basin0,1998-01-23,156.098745422
basin0,1998-01-24,244.886439813
basin0,1998-01-25,305.164167087
basin0,1998-01-26,256.69912047
basin0,1998-01-27,213.788204197
basin0,1998-01-28,184.197505439
basin0,1998-01-29,171.637075736
basin0,1998-01-30,165.726461787
basin0,1998-01-31,157.904285124
basin0,1998-02-01,142.377875303
basin0,1998-02-02,134.467934425
basin0,1998-02-03,128.617138952
basin0,1998-02-04,120.952338932
basin0,1998-02-05,112.465968553
basin0,1998-02-06,105.540395896
basin0,1998-02-07,102.019058004
basin0,1998-02-08,94.1103690811
basin0,1998-02-09,92.0158283509
basin0,1998-02-10,92.5602286296
basin0,1998-02-11,93.1430676953
basin0,1998-02-12,176.431010573
basin0,1998-02-13,235.038326778
basin0,1998-02-14,245.923259539
basin0,1998-02-15,209.404561354
basin0,1998-02-16,180.952092815
basin0,1998-02-17,160.070127761
basin0,1998-02-18,260.200341794
basin0,1998-02-19,405.879597524
basin0,1998-02-20,431.01561243
basin0,1998-02-21,325.881585127
basin0,1998-02-22,259.194254076
basin0,1998-02-23,215.662878149
basin0,1998-02-24,359.436376149
basin0,1998-02-25,456.725657009
basin0,1998-02-26,410.764439076
basin0,1998-02-27,335.757767003
basin0,1998-02-28,281.663201723
basin0,1998-03-01,350.852980969
basin0,1998-03-02,346.473592288
basin0,1998-03-03,312.834819021
basin0,1998-03-04,262.304335081
basin0,1998-03-05,225.927603279
basin0,1998-03-06,208.78928236
basin0,1998-03-07,168.185969723
basin0,1998-03-08,151.190441342
basin0,1998-03-09,332.885557168
basin0,1998-03-10,1297.76782982
basin0,1998-03-11,705.531013086
basin0,1998-03-12,435.060406469
basin0,1998-03-13,316.983960413
basin0,1998-03-14,251.792035373
basin0,1998-03-15,210.435961944
basin0,1998-03-16,181.788469546
basin0,1998-03-17,160.774253562
basin0,1998-03-18,169.3460746
basin0,1998-03-19,349.08636225
basin0,1998-03-20,345.417037824
basin0,1998-03-21,433.401562442
basin0,1998-03-22,462.634199642
basin0,1998-03-23,339.11095389
basin0,1998-03-24,293.747766472
basin0,1998-03-25,231.369484214
basin0,1998-03-26,182.606314233
basin0,1998-03-27,170.41170197
basin0,1998-03-28,191.29055846
basin0,1998-03-29,193.983516265
basin0,1998-03-30,212.812260108
basin0,1998-03-31,242.064382993
basin0,1998-04-01,237.248696008
basin0,1998-04-02,754.253868826
basin0,1998-04-03,794.423090629
basin0,1998-04-04,610.321812232
basin0,1998-04-05,347.995542302
basin0,1998-04-06,251.743259071
basin0,1998-04-07,199.381097851
basin0,1998-04-08,165.918789749
basin0,1998-04-09,147.369531964
basin0,1998-04-10,474.45111563
basin0,1998-04-11,495.302986233
basin0,1998-04-12,325.583198829
basin0,1998-04-13,240.354658022
basin0,1998-04-14,192.291202021
basin0,1998-04-15,161.712613087
basin0,1998-04-16,135.181732208
basin0,1998-04-17,126.867071196
basin0,1998-04-18,112.329688363
basin0,1998-04-19,107.740359821
basin0,1998-04-20,575.193282602
basin0,1998-04-21,439.903493732
basin0,1998-04-22,324.782395106
basin0,1998-04-23,239.830133711
basin0,1998-04-24,200.378671708
basin0,1998-04-25,188.918296713
basin0,1998-04-26,179.025590661
basin0,1998-04-27,173.805748759
basin0,1998-04-28,191.665732753
basin0,1998-04-29,167.751028531
basin0,1998-04-30,143.585537957
basin0,1998-05-01,125.862419722
basin0,1998-05-02,430.482014029
basin0,1998-05-03,445.912752239
basin0,1998-05-04,588.121444054
basin0,1998-05-05,612.581796146
basin0,1998-05-06,541.236368346
basin0,1998-05-07,521.543348345
basin0,1998-05-08,449.68812664
basin0,1998-05-09,367.000708411
basin0,1998-05-10,1020.52161714
basin0,1998-05-11,2695.74857448
basin0,1998-05-12,1156.52606231
basin0,1998-05-13,993.76647813
basin0,1998-05-14,420.550200356
basin0,1998-05-15,283.575372009
basin0,1998-05-16,217.271073833
basin0,1998-05-17,178.307978956
basin0,1998-05-18,150.756094798
basin0,1998-05-19,131.54779881
basin0,1998-05-20,116.981918901
basin0,1998-05-21,105.491973416
basin0,1998-05-22,96.1847952994
basin0,1998-05-23,88.4840482103
basin0,1998-05-24,81.99962258
basin0,1998-05-25,76.4630575316
basin0,1998-05-26,70.828424548
basin0,1998-05-27,69.8795121349
basin0,1998-05-28,66.1584216618
basin0,1998-05-29,62.6308290769
basin0,1998-05-30,62.305685389
basin0,1998-05-31,61.3492435744
basin0,1998-06-01,128.334546066
basin0,1998-06-02,74.2549258356
basin0,1998-06-03,83.163404184
basin0,1998-06-04,78.2727379569
basin0,1998-06-05,74.1334867349
basin0,1998-06-06,69.0626990254
basin0,1998-06-07,65.1922880462
basin0,1998-06-08,61.7677700232
basin0,1998-06-09,58.7150131671
basin0,1998-06-10,55.9757749999
basin0,1998-06-11,52.9421962652
basin0,1998-06-12,62.3363391029
basin0,1998-06-13,268.033430053
basin0,1998-06-14,967.403813846
basin0,1998-06-15,2377.91458241
basin0,1998-06-16,1627.59557724
basin0,1998-06-17,1083.9069471
basin0,1998-06-18,712.082659032
basin0,1998-06-19,589.046752994
basin0,1998-06-20,344.39273691
basin0,1998-06-21,249.197471904
basin0,1998-06-22,197.271856205
basin0,1998-06-23,164.290385982
basin0,1998-06-24,138.877125777
basin0,1998-06-25,129.691840183
basin0,1998-06-26,115.557031042
basin0,1998-06-27,104.347838852
basin0,1998-06-28,95.2415000816
basin0,1998-06-29,87.6885809605
basin0,1998-06-30,173.847547871
basin0,1998-07-01,273.834665779
basin0,1998-07-02,463.683849037
basin0,1998-07-03,460.526296573
basin0,1998-07-04,307.140703381
basin0,1998-07-05,217.30062728
basin0,1998-07-06,199.426331281
basin0,1998-07-07,165.442276262
basin0,1998-07-08,152.066039627
basin0,1998-07-09,628.660236086
basin0,1998-07-10,415.482481302
basin0,1998-07-11,362.634864257
basin0,1998-07-12,258.577632931
basin0,1998-07-13,202.114272722
basin0,1998-07-14,166.590921462
basin0,1998-07-15,142.216856695
basin0,1998-07-16,124.584523157
basin0,1998-07-17,111.009997
basin0,1998-07-18,98.8880774645
basin0,1998-07-19,95.6836710026
basin0,1998-07-20,88.6232449548
basin0,1998-07-21,81.3117009509
basin0,1998-07-22,75.5329012302
basin0,1998-07-23,70.5577339672
basin0,1998-07-24,66.2083943704
basin0,1998-07-25,65.706367737
basin0,1998-07-26,62.3025797929
basin0,1998-07-27,58.942901802
basin0,1998-07-28,55.9447540011
basin0,1998-07-29,53.2521792331
basin0,1998-07-30,50.8203565642
basin0,1998-07-31,48.6128704805
basin0,1998-08-01,46.5998206822
basin0,1998-08-02,44.7564216282
basin0,1998-08-03,43.0619495408
basin0,1998-08-04,41.4989400392
basin0,1998-08-05,40.0525692956
